fold,half_life_days,l2,alpha,beta,fund_loss,fit_seconds,log_loss_per_race,brier_score_per_race,ece_10bin,hit_rate_top1,hit_rate_top3,favorite_hit_rate,roi_edge20,n_bets_edge20,roi_edge30,n_bets_edge30,roi_edge40,n_bets_edge40,roi_edge50,n_bets_edge50,kelly_final_bankroll,kelly_pnl_pct,kelly_n_bets
fold4_val2026Q2,913.125,0.001,-0.08184568864026144,1.0576503429600677,11673.461988866913,3.670079200062901,1.6101640904352739,0.7510262424426032,0.004653008812623471,0.35509138381201044,0.7493472584856397,0.3575,,0,,0,,0,,0,1000.0,0.0,0
fold1_val2024,913.125,0.01,0.10291251686541533,1.0747117120474714,10154.916613277333,5.9925654999678954,1.6330507688257252,0.7458345549501992,0.005085947997918939,0.38163481953290873,0.7330148619957537,0.37551440329218105,,0,,0,,0,,0,1000.0,0.0,0
fold2_val2025,913.125,0.01,-0.008140144247683192,1.0849243029178168,10826.6126027149,5.36003969993908,1.6385569225876886,0.7492101948956721,0.005416580805683613,0.3682572614107884,0.7287344398340249,0.3656076651538074,,0,,0,,0,,0,1000.0,0.0,0
fold3_val2026Q1,913.125,0.01,-0.01096000691385374,1.0360059323972097,11399.387671268101,3.9084686000132933,1.707953023787869,0.7736771162924477,0.0070611661940972546,0.3327239488117002,0.7020109689213894,0.3298059964726631,,0,,0,,0,,0,1000.0,0.0,0
fold4_val2026Q2,913.125,0.01,-0.08071723456304368,1.0573844131064352,11673.490913078733,3.829408199992031,1.61017596095559,0.7510297700066029,0.004504923967160769,0.35509138381201044,0.7493472584856397,0.3575,,0,,0,,0,,0,1000.0,0.0,0
fold1_val2024,913.125,0.1,0.10172456962650568,1.0749408802342204,10155.433033759044,5.637934300000779,1.6330701864341748,0.7458516858524332,0.00535624673801239,0.38163481953290873,0.7330148619957537,0.37551440329218105,,0,,0,,0,,0,1000.0,0.0,0
fold2_val2025,913.125,0.1,-0.008172922805191394,1.0849312605126282,10826.648117244073,5.309520500013605,1.6385568759605242,0.7492102498389064,0.005416637869024976,0.3682572614107884,0.7287344398340249,0.3656076651538074,,0,,0,,0,,0,1000.0,0.0,0
fold3_val2026Q1,913.125,0.1,-0.011536227568592215,1.036176456227124,11399.462157243393,3.9695413999725133,1.7079518860965712,0.773677116996374,0.006874120626456858,0.3327239488117002,0.7020109689213894,0.3298059964726631,,0,,0,,0,,0,1000.0,0.0,0
fold4_val2026Q2,913.125,0.1,-0.08051437807095223,1.0572828030173789,11674.83312425926,3.132604300044477,1.6101791362628861,0.7510219465264977,0.004660327531834716,0.35509138381201044,0.7493472584856397,0.3575,,0,,0,,0,,0,1000.0,0.0,0
fold1_val2024,913.125,1.0,0.10380712627393285,1.0744725501241346,10155.566526994378,5.9089520000852644,1.633034118634787,0.7458353319374632,0.005263834967569625,0.38163481953290873,0.7335456475583864,0.37551440329218105,,0,,0,,0,,0,1000.0,0.0,0
fold2_val2025,913.125,1.0,-0.008378700797487593,1.084986322712044,10826.998684624079,5.354435199988075,1.638556593110554,0.7492106091398242,0.005457412862670996,0.3682572614107884,0.7287344398340249,0.3656076651538074,,0,,0,,0,,0,1000.0,0.0,0
fold3_val2026Q1,913.125,1.0,-0.01722144388919303,1.0377446312744412,11400.579771276043,3.9439695000182837,1.707938039947566,0.7736721634855994,0.007150620351450035,0.3327239488117002,0.7020109689213894,0.3298059964726631,,0,,0,,0,,0,1000.0,0.0,0
fold4_val2026Q2,913.125,1.0,-0.08447551045308586,1.0584569628910268,11675.138065051382,3.3636795999482274,1.6101361591563663,0.7510295052109571,0.004512526316021648,0.35509138381201044,0.7493472584856397,0.3575,,0,,0,,0,,0,1000.0,0.0,0
fold1_val2024,1095.75,0.001,0.10286037424066317,1.0746982033358448,11191.387446028832,5.9693287999834865,1.633041709041229,0.7458340183154012,0.0051947733170799966,0.38163481953290873,0.7335456475583864,0.37551440329218105,,0,,0,,0,,0,1000.0,0.0,0
fold2_val2025,1095.75,0.001,-0.007740444414955855,1.0848185668476964,12087.461584670253,5.52445979998447,1.638557413737746,0.7492094673197155,0.005335122656542239,0.3682572614107884,0.7287344398340249,0.3656076651538074,,0,,0,,0,,0,1000.0,0.0,0
fold3_val2026Q1,1095.75,0.001,-0.012136852622493184,1.0363474620936055,12866.088092603759,4.242557400022633,1.7079505366271601,0.7736761593539463,0.006967360742211036,0.3327239488117002,0.7020109689213894,0.3298059964726631,,0,,0,,0,,0,1000.0,0.0,0
fold4_val2026Q2,1095.75,0.001,-0.08599594218388897,1.058947891835836,13187.571413436031,3.8583492999896407,1.6101108720640993,0.7510140910819313,0.00451038375886334,0.35509138381201044,0.7493472584856397,0.3575,,0,,0,,0,,0,1000.0,0.0,0
fold1_val2024,1095.75,0.01,0.10367997937273436,1.0744693195675055,11191.490202778448,5.951854299986735,1.6330237112230745,0.7458301141996142,0.005059230948428608,0.38163481953290873,0.7335456475583864,0.37551440329218105,,0,,0,,0,,0,1000.0,0.0,0
fold2_val2025,1095.75,0.01,-0.007737695944734697,1.08481860554223,12087.46511555958,5.331462000031024,1.6385574166437753,0.7492094628408339,0.005335096501817585,0.3682572614107884,0.7287344398340249,0.3656076651538074,,0,,0,,0,,0,1000.0,0.0,0
fold3_val2026Q1,1095.75,0.01,-0.011160505921054461,1.0360749902169055,12866.106311989082,4.164915099972859,1.7079525056467693,0.7736772507382614,0.006921479596430667,0.3327239488117002,0.7020109689213894,0.3298059964726631,,0,,0,,0,,0,1000.0,0.0,0
fold4_val2026Q2,1095.75,0.01,-0.0858512070569644,1.0589130846040669,13187.576786345893,3.8031036999309435,1.6101126014728215,0.7510149528829034,0.004510934144192137,0.35509138381201044,0.7493472584856397,0.3575,,0,,0,,0,,0,1000.0,0.0,0
fold1_val2024,1095.75,0.1,0.10333817986878303,1.0745885402647697,11191.455216671795,5.991743199992925,1.633033519414398,0.7458297691709932,0.005140532013224536,0.38163481953290873,0.7335456475583864,0.37551440329218105,,0,,0,,0,,0,1000.0,0.0,0
fold2_val2025,1095.75,0.1,-0.0077119157239773466,1.0848101059313688,12087.500065611137,5.424485699972138,1.6385574520088804,0.7492094088180434,0.005335145045704811,0.36877593360995853,0.7287344398340249,0.3656076651538074,,0,,0,,0,,0,1000.0,0.0,0
fold3_val2026Q1,1095.75,0.1,-0.011376551316442883,1.036137764128165,12866.20095034117,4.088778999983333,1.7079520777601072,0.7736768152495002,0.006921254994618269,0.3327239488117002,0.7020109689213894,0.3298059964726631,,0,,0,,0,,0,1000.0,0.0,0
fold4_val2026Q2,1095.75,0.1,-0.08638185408591868,1.0590951811160483,13187.69174164657,3.8076559000182897,1.6101065630043097,0.7510183606565796,0.004697324668158046,0.35509138381201044,0.7493472584856397,0.3575,,0,,0,,0,,0,1000.0,0.0,0
fold1_val2024,1095.75,1.0,0.1029676578213873,1.074638490355804,11191.936687518597,6.029843500000425,1.6330377680897588,0.7458352902895553,0.005044684894917654,0.38163481953290873,0.7335456475583864,0.37551440329218105,,0,,0,,0,,0,1000.0,0.0,0
fold2_val2025,1095.75,1.0,-0.007390705467797209,1.0847237530185805,12087.783624438644,5.36465819994919,1.6385578485399617,0.7492087291804232,0.005375980540976886,0.3677385892116183,0.7287344398340249,0.3656076651538074,,0,,0,,0,,0,1000.0,0.0,0
fold3_val2026Q1,1095.75,1.0,-0.015778215110181158,1.037349851365219,12867.305184485322,4.094219599966891,1.7079418238568695,0.7736723786593321,0.007152163270049144,0.3327239488117002,0.7020109689213894,0.3298059964726631,,0,,0,,0,,0,1000.0,0.0,0
fold4_val2026Q2,1095.75,1.0,-0.08112363623386913,1.057709087778744,13189.135989951252,3.948988499934785,1.6101663378896631,0.7510203888430237,0.00450935598357301,0.35509138381201044,0.7493472584856397,0.3575,,0,,0,,0,,0,1000.0,0.0,0
