fold,half_life_days,l2,alpha,beta,fund_loss,fit_seconds,log_loss_per_race,brier_score_per_race,ece_10bin,hit_rate_top1,hit_rate_top3,favorite_hit_rate,roi_edge20,n_bets_edge20,roi_edge30,n_bets_edge30,roi_edge40,n_bets_edge40,roi_edge50,n_bets_edge50,kelly_final_bankroll,kelly_pnl_pct,kelly_n_bets
fold1_val2024,547.875,0.01,0.03209846400112964,1.0860135166186695,6849.978952259004,8.792138099997828,1.633911795716482,0.7461664793507162,0.006341938714125147,0.38110403397027603,0.7330148619957537,0.37551440329218105,,0,,0,,0,,0,1000.0,0.0,0
fold2_val2025,547.875,0.01,-0.06633731799659168,1.116428580991206,7036.609671827679,10.482594100001734,1.6380667371260578,0.7492764917350857,0.006095900862634123,0.366701244813278,0.7287344398340249,0.3656076651538074,,0,,0,,0,,0,1000.0,0.0,0
fold3_val2026Q1,547.875,0.01,-0.09291469735118744,1.0774811104762247,7240.706372435982,7.251125399998273,1.7070632682745945,0.7738714358665953,0.009485397783829497,0.3382084095063985,0.7074954296160878,0.3298059964726631,,0,,0,,0,,0,1000.0,0.0,0
fold4_val2026Q2,547.875,0.01,0.026252398496130352,1.023839760774507,7442.2378763873885,5.89563349999662,1.610565283722797,0.750574603206448,0.005205552045559364,0.3629242819843342,0.7467362924281984,0.3575,,0,,0,,0,,0,1000.0,0.0,0
fold1_val2024,547.875,0.1,0.032085004831360064,1.086020796845198,6850.009807848116,9.027861399998073,1.6339119079890567,0.7461665182598448,0.006341922199330158,0.38110403397027603,0.7330148619957537,0.37551440329218105,,0,,0,,0,,0,1000.0,0.0,0
fold2_val2025,547.875,0.1,-0.06641879192387978,1.1164622935395876,7036.654640630443,10.266154700002517,1.6380656752005724,0.7492762045244004,0.006041404591795798,0.366701244813278,0.7287344398340249,0.3656076651538074,,0,,0,,0,,0,1000.0,0.0,0
fold3_val2026Q1,547.875,0.1,-0.08979469982464013,1.0762256787798126,7240.614073430559,8.303845399997954,1.7071174307533101,0.7738882092291246,0.009583967771558418,0.33638025594149906,0.7074954296160878,0.3298059964726631,,0,,0,,0,,0,1000.0,0.0,0
fold4_val2026Q2,547.875,0.1,0.02512988750332822,1.0243189922664615,7442.45133989867,6.7738506000023335,1.6105697392128426,0.750587861861624,0.005352891939917472,0.3629242819843342,0.7467362924281984,0.3575,,0,,0,,0,,0,1000.0,0.0,0
fold1_val2024,547.875,1.0,0.031944036567441485,1.0860969148443504,6850.315622614588,8.524259300000267,1.6339128744157974,0.7461668122301038,0.006369084893612065,0.38110403397027603,0.7330148619957537,0.37551440329218105,,0,,0,,0,,0,1000.0,0.0,0
fold2_val2025,547.875,1.0,-0.0667194298269669,1.116587317058039,7037.070972730655,10.328034399994067,1.6380622277448582,0.7492750318777824,0.005968313472409146,0.366701244813278,0.7287344398340249,0.3656076651538074,,0,,0,,0,,0,1000.0,0.0,0
fold3_val2026Q1,547.875,1.0,-0.09731693946206071,1.0797774879680186,7241.847265695705,7.398529800004326,1.7069785751054252,0.7738899211966782,0.009856951523945312,0.33638025594149906,0.7074954296160878,0.3298059964726631,,0,,0,,0,,0,1000.0,0.0,0
fold4_val2026Q2,547.875,1.0,0.025558164873715452,1.0240984145174983,7443.949096789094,5.895600099996955,1.6105681680930932,0.7505842602532476,0.005204661943751359,0.3629242819843342,0.7467362924281984,0.3575,,0,,0,,0,,0,1000.0,0.0,0
fold1_val2024,730.5,0.001,0.029522000924583083,1.0873535073383733,8457.447125627514,8.470471499997075,1.633927756983791,0.7461654804845141,0.00639395559844539,0.38110403397027603,0.7335456475583864,0.37551440329218105,,0,,0,,0,,0,1000.0,0.0,0
fold2_val2025,730.5,0.001,-0.06844434301928629,1.1173796434862826,8863.583979408239,7.728142300002219,1.6380397241438722,0.7492684275585947,0.0058228828442530405,0.36618257261410786,0.729253112033195,0.3656076651538074,,0,,0,,0,,0,1000.0,0.0,0
fold3_val2026Q1,730.5,0.001,-0.08713294548290641,1.0749939366796921,9245.989771506456,7.0523825000054785,1.7071671149984724,0.7739038290384226,0.009824351942675318,0.3382084095063985,0.7074954296160878,0.3298059964726631,,0,,0,,0,,0,1000.0,0.0,0
fold4_val2026Q2,730.5,0.001,0.024171073870969898,1.0246394442002098,9485.055848445822,5.021169800005737,1.6105731738393245,0.750599958842973,0.005354038545991654,0.3629242819843342,0.7467362924281984,0.3575,,0,,0,,0,,0,1000.0,0.0,0
fold1_val2024,730.5,0.01,0.029448852403596158,1.0873663169353411,8457.468632037057,8.232575900001393,1.6339278907615233,0.7461656701064627,0.006393950192894755,0.38110403397027603,0.7335456475583864,0.37551440329218105,,0,,0,,0,,0,1000.0,0.0,0
fold2_val2025,730.5,0.01,-0.06844916723743104,1.1173816886129366,8863.586848831817,7.415740399999777,1.6380397111884704,0.7492684410635841,0.005822877389354823,0.36618257261410786,0.729253112033195,0.3656076651538074,,0,,0,,0,,0,1000.0,0.0,0
fold3_val2026Q1,730.5,0.01,-0.09259598623583197,1.0776201059796469,9246.210482311699,5.798237999995763,1.7070659828542514,0.7738958598084609,0.009677316237162998,0.33638025594149906,0.7074954296160878,0.3298059964726631,,0,,0,,0,,0,1000.0,0.0,0
fold4_val2026Q2,730.5,0.01,0.02402984924643956,1.0246708393842219,9485.079749840736,5.123480800000834,1.6105734816068482,0.7506005262769468,0.005353812459802548,0.3629242819843342,0.7467362924281984,0.3575,,0,,0,,0,,0,1000.0,0.0,0
fold1_val2024,730.5,0.1,0.02958463929585785,1.087334041096341,8457.596040241928,7.646932700001344,1.633927304653828,0.746166473771721,0.006393966939247731,0.38110403397027603,0.7335456475583864,0.37551440329218105,,0,,0,,0,,0,1000.0,0.0,0
fold2_val2025,730.5,0.1,-0.06846024176510737,1.1173868022760138,8863.615531096208,7.2204730000012205,1.638039581757595,0.7492684273835128,0.005822926035835806,0.36618257261410786,0.729253112033195,0.3656076651538074,,0,,0,,0,,0,1000.0,0.0,0
fold3_val2026Q1,730.5,0.1,-0.09367365556998979,1.0782811289444187,9246.337838817282,6.2381153000023915,1.707040672907021,0.7738994537876854,0.009954988373953852,0.33638025594149906,0.7074954296160878,0.3298059964726631,,0,,0,,0,,0,1000.0,0.0,0
fold4_val2026Q2,730.5,0.1,0.021461743700333383,1.0258923435760672,9485.074754498124,6.321267600003921,1.6105830137158927,0.75063160980083,0.005206206438362742,0.3629242819843342,0.7467362924281984,0.3575,,0,,0,,0,,0,1000.0,0.0,0
fold1_val2024,730.5,1.0,0.03207126287583881,1.0860458034490776,8458.668129051448,7.203808199999912,1.6339121147592626,0.7461666521334119,0.006437629452932707,0.38110403397027603,0.7330148619957537,0.37551440329218105,,0,,0,,0,,0,1000.0,0.0,0
fold2_val2025,730.5,1.0,-0.06858460148281419,1.1174331538346836,8863.901167935115,7.00048219999735,1.6380382992015459,0.7492683328583762,0.005822959210719627,0.36618257261410786,0.729253112033195,0.3656076651538074,,0,,0,,0,,0,1000.0,0.0,0
fold3_val2026Q1,730.5,1.0,-0.09833824226795317,1.080405098845488,9247.419297317347,5.922087500002817,1.7069564649720794,0.7739009540988118,0.009576797960256523,0.33638025594149906,0.7093235831809872,0.3298059964726631,,0,,0,,0,,0,1000.0,0.0,0
fold4_val2026Q2,730.5,1.0,0.023381853024682084,1.0250163859074104,9486.434428667391,5.810586200001126,1.6105765006203807,0.7506101742864394,0.005354280611969615,0.3629242819843342,0.7467362924281984,0.3575,,0,,0,,0,,0,1000.0,0.0,0
fold1_val2024,913.125,0.001,0.03085196565285962,1.086840127408636,9712.88911703619,6.817896799999289,1.6339215133423777,0.7461691237342996,0.006353140647042841,0.38110403397027603,0.7335456475583864,0.37551440329218105,,0,,0,,0,,0,1000.0,0.0,0
fold2_val2025,913.125,0.001,-0.06850360578497017,1.1172512813386415,10345.794256442361,7.589482600000338,1.6380418058742403,0.7492674330712288,0.0059170191045331486,0.366701244813278,0.729253112033195,0.3656076651538074,,0,,0,,0,,0,1000.0,0.0,0
fold3_val2026Q1,913.125,0.001,-0.09288527355400289,1.0777661559501504,10928.961175471146,7.241476399998646,1.7070589689462066,0.7738945346942945,0.010052953239601299,0.3382084095063985,0.7093235831809872,0.3298059964726631,,0,,0,,0,,0,1000.0,0.0,0
fold4_val2026Q2,913.125,0.001,0.019196047795672064,1.0268380882605725,11211.443860604182,7.467604799996479,1.610589866343106,0.7506578391652856,0.00468963385994958,0.3629242819843342,0.7467362924281984,0.3575,,0,,0,,0,,0,1000.0,0.0,0
fold1_val2024,913.125,0.01,0.030850959255221706,1.086840969688884,9712.89173786614,6.9150185999969835,1.6339215207905369,0.7461691283921188,0.006353155408097661,0.38110403397027603,0.7335456475583864,0.37551440329218105,,0,,0,,0,,0,1000.0,0.0,0
