fold,half_life_days,l2,alpha,beta,fund_loss,fit_seconds,log_loss_per_race,brier_score_per_race,ece_10bin,hit_rate_top1,hit_rate_top3,favorite_hit_rate,roi_edge20,n_bets_edge20,roi_edge30,n_bets_edge30,roi_edge40,n_bets_edge40,roi_edge50,n_bets_edge50,kelly_final_bankroll,kelly_pnl_pct,kelly_n_bets
fold3_val2026Q1,730.5,0.01,-0.0722896393252363,1.0678601262623153,9239.848942497954,6.430117900003097,1.7074119147610307,0.7738705240724326,0.009064338075093688,0.33638025594149906,0.7093235831809872,0.3298059964726631,,0,,0,,0,,0,1000.0,0.0,0
fold4_val2026Q2,730.5,0.01,0.01547576366181363,1.0284925524663109,9476.750541816617,5.9444298000016715,1.6105999888407123,0.7506860942426551,0.004245580510878484,0.36553524804177545,0.7467362924281984,0.3575,,0,,0,,0,,0,1000.0,0.0,0
fold1_val2024,730.5,0.1,0.035595829985482386,1.0842224430939893,8450.490613540738,8.233084500003315,1.6338870291123193,0.7461523210487646,0.006252120383370593,0.38004246284501064,0.7330148619957537,0.37551440329218105,,0,,0,,0,,0,1000.0,0.0,0
fold2_val2025,730.5,0.1,-0.06428406073332577,1.115419627479366,8856.501218773166,7.49540960000013,1.6380922806149596,0.7492573265957596,0.005787596877757547,0.3677385892116183,0.7287344398340249,0.3656076651538074,,0,,0,,0,,0,1000.0,0.0,0
fold3_val2026Q1,730.5,0.1,-0.0735653368342513,1.0684938372953152,9239.978242741856,6.471688500001619,1.7073923280748677,0.7738719141022602,0.009202886859154769,0.3382084095063985,0.7093235831809872,0.3298059964726631,,0,,0,,0,,0,1000.0,0.0,0
fold4_val2026Q2,730.5,0.1,0.013358824766529541,1.0294252554881902,9476.855329260974,5.821898100002727,1.6106046547174275,0.750710744276655,0.004245354316128757,0.36553524804177545,0.7467362924281984,0.3575,,0,,0,,0,,0,1000.0,0.0,0
fold1_val2024,730.5,1.0,0.036959426849984996,1.083490927647911,8451.69333804087,7.0320114999994985,1.6338770645822527,0.7461565186094355,0.006417949811127564,0.38004246284501064,0.7330148619957537,0.37551440329218105,,0,,0,,0,,0,1000.0,0.0,0
fold2_val2025,730.5,1.0,-0.06365297483460929,1.114999077478305,8856.327911898194,7.762391000003845,1.6381039859817854,0.7492608688671291,0.005704786329470049,0.3677385892116183,0.7276970954356846,0.3656076651538074,,0,,0,,0,,0,1000.0,0.0,0
fold3_val2026Q1,730.5,1.0,-0.07886093927730675,1.0710210918515333,9241.099688848877,5.902668700000504,1.7073106415469144,0.7738785309007625,0.009664340198671795,0.340036563071298,0.7093235831809872,0.3298059964726631,,0,,0,,0,,0,1000.0,0.0,0
fold4_val2026Q2,730.5,1.0,0.017791179454007863,1.0274575397520813,9478.381467392166,5.057625100002042,1.610594185276902,0.75066035936568,0.00439303117811795,0.36553524804177545,0.7467362924281984,0.3575,,0,,0,,0,,0,1000.0,0.0,0
