fold,half_life_days,l2,fit_seconds,alpha,beta,gamma,fund_loss,n_features,cal_a,cal_b,ALL_n_entries,ALL_n_races,ALL_itm_base_rate,ALL_log_loss,ALL_brier,ALL_ece,ALL_corr_logit_pf_pm,ALL_log_loss_market,ALL_log_loss_fund,ALL_log_loss_vs_market_pct,ALL_log_loss_market_cal,ALL_ece_market_cal,ALL_log_loss_vs_market_cal_pct,ALL_itm_hit_top3,ALL_itm_precision_top3,ALL_itm_hit_top4,ALL_itm_precision_top4,ALL_itm_full_sweep_top3,ALL_longshot_n,ALL_longshot_hits,ALL_longshot_precision,ALL_longshot_lift,ALL_longshot_base_itm_rate,ALL_ls110_n,ALL_ls110_precision,ALL_ls110_lift,ALL_ls110cal_n,ALL_ls110cal_precision,ALL_ls110cal_lift,ALL_ls115_n,ALL_ls115_precision,ALL_ls115_lift,ALL_ls115cal_n,ALL_ls115cal_precision,ALL_ls115cal_lift,ALL_ls125_n,ALL_ls125_precision,ALL_ls125_lift,ALL_ls125cal_n,ALL_ls125cal_precision,ALL_ls125cal_lift,GP_n_entries,GP_n_races,GP_itm_base_rate,GP_log_loss,GP_brier,GP_ece,GP_corr_logit_pf_pm,GP_log_loss_market,GP_log_loss_fund,GP_log_loss_vs_market_pct,GP_log_loss_market_cal,GP_ece_market_cal,GP_log_loss_vs_market_cal_pct,GP_itm_hit_top3,GP_itm_precision_top3,GP_itm_hit_top4,GP_itm_precision_top4,GP_itm_full_sweep_top3,GP_longshot_n,GP_longshot_hits,GP_longshot_precision,GP_longshot_lift,GP_longshot_base_itm_rate,GP_ls110_n,GP_ls110_precision,GP_ls110_lift,GP_ls110cal_n,GP_ls110cal_precision,GP_ls110cal_lift,GP_ls115_n,GP_ls115_precision,GP_ls115_lift,GP_ls115cal_n,GP_ls115cal_precision,GP_ls115cal_lift,GP_ls125_n,GP_ls125_precision,GP_ls125_lift,GP_ls125cal_n,GP_ls125cal_precision,GP_ls125cal_lift,CT_n_entries,CT_n_races,CT_itm_base_rate,CT_log_loss,CT_brier,CT_ece,CT_corr_logit_pf_pm,CT_log_loss_market,CT_log_loss_fund,CT_log_loss_vs_market_pct,CT_log_loss_market_cal,CT_ece_market_cal,CT_log_loss_vs_market_cal_pct,CT_itm_hit_top3,CT_itm_precision_top3,CT_itm_hit_top4,CT_itm_precision_top4,CT_itm_full_sweep_top3,CT_longshot_n,CT_longshot_hits,CT_longshot_precision,CT_longshot_lift,CT_longshot_base_itm_rate,CT_ls110_n,CT_ls110_precision,CT_ls110_lift,CT_ls110cal_n,CT_ls110cal_precision,CT_ls110cal_lift,CT_ls115_n,CT_ls115_precision,CT_ls115_lift,CT_ls115cal_n,CT_ls115cal_precision,CT_ls115cal_lift,CT_ls125_n,CT_ls125_precision,CT_ls125_lift,CT_ls125cal_n,CT_ls125cal_precision,CT_ls125cal_lift,MNR_n_entries,MNR_n_races,MNR_itm_base_rate,MNR_log_loss,MNR_brier,MNR_ece,MNR_corr_logit_pf_pm,MNR_log_loss_market,MNR_log_loss_fund,MNR_log_loss_vs_market_pct,MNR_log_loss_market_cal,MNR_ece_market_cal,MNR_log_loss_vs_market_cal_pct,MNR_itm_hit_top3,MNR_itm_precision_top3,MNR_itm_hit_top4,MNR_itm_precision_top4,MNR_itm_full_sweep_top3,MNR_longshot_n,MNR_longshot_hits,MNR_longshot_precision,MNR_longshot_lift,MNR_longshot_base_itm_rate,MNR_ls110_n,MNR_ls110_precision,MNR_ls110_lift,MNR_ls110cal_n,MNR_ls110cal_precision,MNR_ls110cal_lift,MNR_ls115_n,MNR_ls115_precision,MNR_ls115_lift,MNR_ls115cal_n,MNR_ls115cal_precision,MNR_ls115cal_lift,MNR_ls125_n,MNR_ls125_precision,MNR_ls125_lift,MNR_ls125cal_n,MNR_ls125cal_precision,MNR_ls125cal_lift,ELP_n_entries,ELP_n_races,ELP_itm_base_rate,ELP_log_loss,ELP_brier,ELP_ece,ELP_corr_logit_pf_pm,ELP_log_loss_market,ELP_log_loss_fund,ELP_log_loss_vs_market_pct,ELP_log_loss_market_cal,ELP_ece_market_cal,ELP_log_loss_vs_market_cal_pct,ELP_itm_hit_top3,ELP_itm_precision_top3,ELP_itm_hit_top4,ELP_itm_precision_top4,ELP_itm_full_sweep_top3,ELP_longshot_n,ELP_longshot_hits,ELP_longshot_precision,ELP_longshot_lift,ELP_longshot_base_itm_rate,ELP_ls110_n,ELP_ls110_precision,ELP_ls110_lift,ELP_ls110cal_n,ELP_ls110cal_precision,ELP_ls110cal_lift,ELP_ls115_n,ELP_ls115_precision,ELP_ls115_lift,ELP_ls115cal_n,ELP_ls115cal_precision,ELP_ls115cal_lift,ELP_ls125_n,ELP_ls125_precision,ELP_ls125_lift,ELP_ls125cal_n,ELP_ls125cal_precision,ELP_ls125cal_lift,CT+MNR_n_entries,CT+MNR_n_races,CT+MNR_itm_base_rate,CT+MNR_log_loss,CT+MNR_brier,CT+MNR_ece,CT+MNR_corr_logit_pf_pm,CT+MNR_log_loss_market,CT+MNR_log_loss_fund,CT+MNR_log_loss_vs_market_pct,CT+MNR_log_loss_market_cal,CT+MNR_ece_market_cal,CT+MNR_log_loss_vs_market_cal_pct,CT+MNR_itm_hit_top3,CT+MNR_itm_precision_top3,CT+MNR_itm_hit_top4,CT+MNR_itm_precision_top4,CT+MNR_itm_full_sweep_top3,CT+MNR_longshot_n,CT+MNR_longshot_hits,CT+MNR_longshot_precision,CT+MNR_longshot_lift,CT+MNR_longshot_base_itm_rate,CT+MNR_ls110_n,CT+MNR_ls110_precision,CT+MNR_ls110_lift,CT+MNR_ls110cal_n,CT+MNR_ls110cal_precision,CT+MNR_ls110cal_lift,CT+MNR_ls115_n,CT+MNR_ls115_precision,CT+MNR_ls115_lift,CT+MNR_ls115cal_n,CT+MNR_ls115cal_precision,CT+MNR_ls115cal_lift,CT+MNR_ls125_n,CT+MNR_ls125_precision,CT+MNR_ls125_lift,CT+MNR_ls125cal_n,CT+MNR_ls125cal_precision,CT+MNR_ls125cal_lift,3TRACK_n_entries,3TRACK_n_races,3TRACK_itm_base_rate,3TRACK_log_loss,3TRACK_brier,3TRACK_ece,3TRACK_corr_logit_pf_pm,3TRACK_log_loss_market,3TRACK_log_loss_fund,3TRACK_log_loss_vs_market_pct,3TRACK_log_loss_market_cal,3TRACK_ece_market_cal,3TRACK_log_loss_vs_market_cal_pct,3TRACK_itm_hit_top3,3TRACK_itm_precision_top3,3TRACK_itm_hit_top4,3TRACK_itm_precision_top4,3TRACK_itm_full_sweep_top3,3TRACK_longshot_n,3TRACK_longshot_hits,3TRACK_longshot_precision,3TRACK_longshot_lift,3TRACK_longshot_base_itm_rate,3TRACK_ls110_n,3TRACK_ls110_precision,3TRACK_ls110_lift,3TRACK_ls110cal_n,3TRACK_ls110cal_precision,3TRACK_ls110cal_lift,3TRACK_ls115_n,3TRACK_ls115_precision,3TRACK_ls115_lift,3TRACK_ls115cal_n,3TRACK_ls115cal_precision,3TRACK_ls115cal_lift,3TRACK_ls125_n,3TRACK_ls125_precision,3TRACK_ls125_lift,3TRACK_ls125cal_n,3TRACK_ls125cal_precision,3TRACK_ls125cal_lift
fold_val2023,365.25,0.001,3.2849432999501005,0.09338863064815144,0.8027741259529266,-0.04155245894496951,14991.598636281908,206,0.8028304251786066,-0.06692662227740244,34088,4498,0.39497770476413985,0.5528300018220508,0.18730654534066588,0.009949999624130507,0.5848849697969101,0.556098744813424,0.6140925688085961,0.5877990234396131,0.5532546790117585,0.010114073639003074,0.07675980083282913,0.9775455758114717,0.6222024603527494,0.9933303690529124,0.5688639395286794,0.1694086260560249,2,1,0.5,1.265894236482472,0.39497770476413985,11958,0.15930757651781235,0.4033330858837781,14,0.2857142857142857,0.723368135132841,9511,0.13363473872358322,0.33833489108805,0,,,5777,0.09624372511684265,0.24366875384602885,0,,,14230,1846,0.38805340829234014,0.553412370507778,0.1875077150497089,0.009101748906272555,0.5995705392318962,0.5549180832311212,0.610867379951549,0.2713396389203787,0.5541073885691085,0.012296983240619317,0.1254302100401878,0.9756229685807151,0.6146623329721921,0.9918743228602384,0.5599945828819068,0.15926327193932827,0,0,,,0.38805340829234014,4812,0.1527431421446384,0.39361371110434706,1,0.0,0.0,3788,0.13067581837381204,0.33674699302052613,0,,,2222,0.09000900090009001,0.23195003310544743,0,,,10321,1334,0.38697800600716986,0.545687645326182,0.18436021542935907,0.015945667499025755,0.6856624825772535,0.5501220464772252,0.6077157160933019,0.8060758843313858,0.545806923733008,0.013492624291861793,0.02185358991238541,0.97976011994003,0.6231884057971014,0.9947526236881559,0.5712143928035982,0.1619190404797601,0,0,,,0.38697800600716986,3933,0.15306381896770913,0.39553622322627086,1,1.0,2.584126189283926,3195,0.1298904538341158,0.3356533234907133,0,,,2017,0.09816559246405553,0.25367227837293865,0,,,6794,965,0.42522814247865764,0.555781309896422,0.18881586834265834,0.016473005640279995,0.5134128738163892,0.5606471298755988,0.6241840081703017,0.867893496619961,0.5561829310730648,0.017858047944654898,0.07221026647975544,0.9803108808290155,0.644559585492228,0.9968911917098445,0.5904145077720208,0.19896373056994818,1,0,0.0,0.0,0.42522814247865764,2311,0.18087408048463868,0.42535773721448084,9,0.3333333333333333,0.7838929271951078,1828,0.1427789934354486,0.3357703293182546,0,,,1136,0.09859154929577464,0.23185565452249668,0,,,2743,353,0.38607364199781263,0.5693731910085941,0.19361062320409225,0.024708684302871594,0.45226392144865685,0.5734463896299234,0.6298230446696618,0.7103015547727202,0.5696016278729967,0.01915768330088965,0.040104671971477115,0.9716713881019831,0.5967894239848914,0.9858356940509915,0.5474504249291785,0.16997167138810199,1,1,1.0,2.5901794145420207,0.38607364199781263,902,0.1662971175166297,0.43073937048924954,3,0.0,0.0,700,0.14285714285714285,0.37002563064886007,0,,,402,0.11442786069651742,0.2963886892262014,0,,,17115,2299,0.40216184633362545,0.5496944438707458,0.18612893911577189,0.016155000559597253,0.6027036846955846,0.5543001017859339,0.6142529977977212,0.8308960976822523,0.5499258015517836,0.014906604255278682,0.042070708518298826,0.9799913005654632,0.6321589096708714,0.9956502827316225,0.579273597216181,0.17746846454980425,1,0,0.0,0.0,0.40216184633362545,6244,0.16335682254964767,0.4061967191540346,10,0.4,0.9946244370187419,5023,0.13458092773243083,0.3346436986983225,0,,,3153,0.09831906121154456,0.24447635226435932,0,,,31345,4145,0.39575689902695804,0.5513823078377252,0.18675487567790056,0.01055571220087747,0.6016223875534998,0.5545806529413022,0.6127159953427513,0.5767141508839274,0.5518241580123526,0.010678585811124441,0.0800708283991979,0.9780458383594692,0.6243667068757539,0.9939686369119421,0.5706875753920386,0.16936067551266587,1,0,0.0,0.0,0.39575689902695804,11056,0.15873733719247468,0.40109809224491083,11,0.36363636363636365,0.918837712066249,8811,0.13290205425036886,0.3358174035048619,0,,,5375,0.09488372093023256,0.2397525378926352,0,,
fold_val2024,365.25,0.001,5.804386100033298,0.13805849081714033,0.7675642085266751,-0.03407865589701157,22578.572133210713,207,0.8200460368934959,-0.06534452860570564,33106,4392,0.39751102519180814,0.5510395177458675,0.18630473777788756,0.010560623623519118,0.610998196263257,0.5555512658766197,0.609370010600785,0.8121209342639275,0.5516188623019717,0.010266991786166293,0.10502624106915517,0.9776867030965392,0.6262902246508805,0.9959016393442623,0.5723853976927747,0.17122040072859745,29,7,0.2413793103448276,0.6072267057960382,0.39751102519180814,12558,0.17550565376652333,0.4415114113673648,723,0.26832641770401106,0.6750162906161846,10342,0.14919744730226261,0.375329079816771,96,0.20833333333333334,0.5240944782168186,6844,0.11265341905318527,0.28339696741449477,1,0.0,0.0,14654,1895,0.38733451617305853,0.5504893562004731,0.18581807319869342,0.013929319908589564,0.6146307515189615,0.5537638228747211,0.6030316640272956,0.5913110497629618,0.5510432735286,0.014017857298690204,0.10052156604324836,0.9736147757255936,0.6167106420404573,0.9968337730870712,0.5636763412489005,0.16358839050131926,11,5,0.45454545454545453,1.1735216862066757,0.38733451617305853,5614,0.17046669041681511,0.4401019875560269,286,0.25874125874125875,0.6680046521484154,4555,0.1429198682766191,0.36898304258731085,30,0.23333333333333334,0.6024077989194269,3017,0.10241962214119987,0.2644216248867412,0,,,9387,1265,0.40396292745286033,0.551604223304709,0.18670900816561378,0.015580892192540528,0.6594806480813806,0.5573767911471529,0.6139030598533917,1.0356670629509275,0.5518118869623936,0.015475921712064064,0.03763305260198119,0.9849802371541502,0.6318840579710144,0.9968379446640316,0.5758893280632411,0.1707509881422925,9,1,0.1111111111111111,0.27505274261603374,0.40396292745286033,3586,0.17707752370329058,0.4383509269522122,194,0.26804123711340205,0.6635292966201226,3003,0.1521811521811522,0.37672058953704524,27,0.2222222222222222,0.5501054852320675,2034,0.1263520157325467,0.312781216160711,1,0.0,0.0,7128,1004,0.4219977553310887,0.5503761923350907,0.18649895110664022,0.018625007211102315,0.5710916790706817,0.5561886645509106,0.6150745434925203,1.0450540592216415,0.5514285669506072,0.018762831281946724,0.19084513907867637,0.9800796812749004,0.6490703851261619,0.9960159362549801,0.5951195219123506,0.199203187250996,6,0,0.0,0.0,0.4219977553310887,2591,0.18409880355075262,0.43625540947798025,203,0.2660098522167488,0.6303584529923488,2166,0.15327793167128348,0.36321977957211055,34,0.20588235294117646,0.4878754693366708,1420,0.11126760563380282,0.2636687144141444,0,,,1937,228,0.35312338668043364,0.5549059915369757,0.1873126593094187,0.026129920159147207,0.5509545277798892,0.5578814704636013,0.6143614855111663,0.5333532451172643,0.5557382121533568,0.022144079198739026,0.1497504757062584,0.9605263157894737,0.5745614035087719,0.9824561403508771,0.5252192982456141,0.11403508771929824,3,1,0.3333333333333333,0.9439571150097466,0.35312338668043364,767,0.1760104302477184,0.4984388938447815,40,0.35,0.991154970760234,618,0.16666666666666666,0.4719785575048733,5,0.0,0.0,373,0.1260053619302949,0.35683097377044043,0,,,16515,2269,0.41174689676052073,0.5510741957690481,0.18661834593634563,0.014567129141363204,0.615491334994965,0.5568639866434887,0.6144086811297894,1.0397136488101237,0.5516464431207942,0.014367907907372782,0.10373444057914413,0.9828118113706479,0.6394887615689732,0.996474217717056,0.5843984133979727,0.18334067871308946,15,1,0.06666666666666667,0.16191176470588237,0.41174689676052073,6177,0.18002266472397604,0.43721680998771534,397,0.26700251889168763,0.6484627352200325,5169,0.1526407428903076,0.37071498071079856,61,0.21311475409836064,0.5175867888138862,3454,0.12015055008685582,0.29180681392418,1,0.0,0.0,31169,4164,0.40026949854021626,0.5507992354226174,0.18624210041362896,0.011405107376069765,0.6135377248702483,0.5554064551260349,0.6090598149929244,0.8295221744176522,0.5513628649757137,0.011340347297142696,0.10222479403307792,0.9786263208453411,0.6291226384886328,0.9966378482228626,0.5749679795068845,0.17435158501440923,26,6,0.23076923076923078,0.5765346388142156,0.40026949854021626,11791,0.17547281825120856,0.4383866841994164,683,0.2635431918008785,0.6584143752197484,9724,0.14808720691073632,0.3699687521802453,91,0.21978021978021978,0.549080608394491,6471,0.11188378921341369,0.27952114668105893,1,0.0,0.0
fold_val2025,365.25,0.001,7.909743800060824,0.06868963013610481,0.7878514019483152,-0.0482809842015847,26003.97272557394,208,0.8194426051521636,-0.06584728493514806,32715,4389,0.4018951551276173,0.553915946936971,0.18787600429214305,0.011115718483728651,0.6450840152010546,0.5582557424732917,0.6168620490450022,0.7773848446401456,0.5540750727701129,0.01078324770159568,0.02871918282596124,0.9765322396901345,0.6230728335991494,0.9954431533378901,0.5732513100934153,0.16381863750284803,0,0,,,0.4018951551276173,12314,0.16923826538898815,0.42110053637060746,17,0.29411764705882354,0.7318268043451028,10140,0.14319526627218934,0.3563000559852962,0,,,6902,0.11098232396406839,0.2761474542504181,0,,,14703,1936,0.3942732775624022,0.5593840619374714,0.1900632535670069,0.013162768926474814,0.669698331867103,0.5630574202395494,0.6147772360206124,0.6523949725261122,0.5595124358236613,0.010620712320303833,0.02294388434833165,0.9731404958677686,0.6101928374655649,0.9943181818181818,0.5671487603305785,0.15237603305785125,0,0,,,0.3942732775624022,5463,0.16877173714076515,0.4280577628395153,2,0.5,1.268155942728998,4440,0.14324324324324325,0.36330954034938856,0,,,2942,0.11352821210061183,0.28794295368557804,0,,,9637,1285,0.3993981529521635,0.5470095646960748,0.1852820638015661,0.018665713071964834,0.6796016105549508,0.5527507755600319,0.6120252710798771,1.0386617473562734,0.5472375815738477,0.0191525475952651,0.041666889382339124,0.982101167315175,0.6277561608300908,0.9968871595330739,0.5694552529182879,0.16031128404669262,0,0,,,0.3993981529521635,3814,0.1691137912952281,0.4234215657864675,4,0.25,0.6259418030657313,3197,0.1416953393806694,0.3547721448717877,0,,,2282,0.10692375109553023,0.26771218220515064,0,,,6508,941,0.43346650276582666,0.5496494410743228,0.18596439049058922,0.010094086746410682,0.5787323495738272,0.5534585113045166,0.6290997232775636,0.6882304910653109,0.5495487705568136,0.01194141074772627,-0.01831875948101389,0.9798087141339001,0.6581650726177825,0.997874601487779,0.6017534537725824,0.20191285866099895,0,0,,,0.43346650276582666,2288,0.16914335664335664,0.3902109057195906,7,0.2857142857142857,0.6591380969261154,1895,0.14511873350923482,0.334786500417618,0,,,1309,0.1092436974789916,0.25202339000116175,0,,,1867,227,0.36475629351901445,0.5613747208830193,0.19070378203176755,0.023742149432770414,0.5638161609664427,0.5655790838724252,0.6155884824901022,0.7433731390169671,0.5623260253604919,0.025987533942860627,0.16917311925279427,0.960352422907489,0.5609397944199708,0.986784140969163,0.5286343612334802,0.12334801762114538,0,0,,,0.36475629351901445,749,0.17356475300400534,0.47583758275841115,4,0.25,0.6853891336270191,608,0.14473684210526316,0.39680423525774794,0,,,369,0.12195121951219512,0.33433616274488737,0,,,16145,2226,0.4131310003096934,0.5480736907703788,0.18555710759792177,0.012860074188844004,0.6343611080681031,0.553036061668741,0.6189079304110969,0.897296079280727,0.5481692147668575,0.013597964836299683,0.01742600531103275,0.9811320754716981,0.6406109613656783,0.9973045822102425,0.5831087151841868,0.1778975741239892,0,0,,,0.4131310003096934,6102,0.16912487708947885,0.40937348434927073,11,0.2727272727272727,0.6601471991277088,5092,0.1429693637077769,0.3460630250467853,0,,,3591,0.10776942355889724,0.26086017141805035,0,,,30848,4162,0.40414289419087135,0.5534645228265822,0.18770485993789385,0.011925467967052994,0.6481533419398344,0.557812515087653,0.6169391285560888,0.7794719809015962,0.5535757039784168,0.011212184821355537,0.020084181989127,0.9774147044690052,0.6264616370334775,0.9959154252763095,0.5756847669389716,0.1660259490629505,0,0,,,0.40414289419087135,11565,0.16895806312148726,0.4180651585122033,13,0.3076923076923077,0.7613453363032252,9532,0.14309693663449433,0.35407510237433876,0,,,6533,0.11036277361089851,0.27307859471797524,0,,
fold_val2026,365.25,0.001,9.251757699996233,0.07055953622589725,0.7456407896818347,-0.05998721598106935,27621.400602803405,210,0.817870778005201,-0.06571310194444038,16756,2282,0.40785390307949393,0.5694237902524278,0.1936201260519039,0.014391314764173194,0.5731701622103631,0.5759549324526074,0.6281134023322257,1.1339675783950338,0.5698891300933686,0.016093079314648935,0.08165445107972684,0.9846625766871165,0.6224072451066317,0.9956178790534619,0.5720493718959976,0.16126205083260298,12,2,0.16666666666666666,0.4086430592137352,0.40785390307949393,6589,0.1850053118834421,0.4536068197130459,1343,0.1154132539091586,0.28297695090750097,5591,0.16294043999284563,0.39950687920985095,213,0.0892018779342723,0.2187103697200273,4055,0.13415536374845868,0.32892994951260957,1,0.0,0.0,6990,936,0.40171673819742487,0.5759677720219618,0.19576701590658604,0.015077409268369124,0.5258603413615716,0.5819071153821953,0.6313234996890609,1.0206686261831577,0.5762264988412809,0.013641083872841981,0.044900194600441166,0.9871794871794872,0.6121794871794872,0.9935897435897436,0.5626780626780626,0.14957264957264957,2,1,0.5,1.2446581196581197,0.40171673819742487,2729,0.1857823378526933,0.46247099059484553,465,0.11612903225806452,0.2890818858560794,2310,0.1658008658008658,0.41273078773078775,58,0.13793103448275862,0.34335396404361923,1634,0.1346389228886169,0.33515885719068095,1,0.0,0.0,5162,725,0.42037969779155365,0.5665571100621077,0.1926162247194946,0.01453303327190338,0.6873832306738162,0.5752742823196058,0.6218657359125224,1.5153071370318985,0.5676012553319475,0.018515435373269936,0.18395753357330324,0.9848275862068966,0.64,0.9986206896551724,0.5806896551724138,0.1793103448275862,8,1,0.125,0.29735023041474656,0.42037969779155365,2009,0.18964659034345446,0.4511316586879779,492,0.12804878048780488,0.3046026750590087,1723,0.1665699361578642,0.39623687117368434,85,0.09411764705882353,0.22388723231227975,1312,0.14634146341463414,0.3481173429245813,0,,,2872,411,0.4272284122562674,0.5629089335481344,0.19183545793894458,0.029895804152324765,0.5461475784237935,0.5699658559157534,0.6295680483342688,1.238130722108044,0.5634710362111909,0.030712886685446233,0.09975715288509947,0.9829683698296837,0.6317923763179238,0.9975669099756691,0.593065693430657,0.17274939172749393,2,0,0.0,0.0,0.4272284122562674,1095,0.18082191780821918,0.4232441303546907,238,0.1134453781512605,0.26553800004109224,917,0.15376226826608505,0.3599064665527272,37,0.05405405405405406,0.1265226106301901,678,0.12094395280235988,0.28308967599704776,0,,,1732,210,0.36316397228637415,0.5623603023933759,0.19090704603694295,0.02671406329217684,0.5307261307132717,0.5638927991515575,0.6313663643509108,0.2717709395274241,0.5617739843659808,0.015558015373996013,-0.10436902450311586,0.9761904761904762,0.5888888888888888,0.9904761904761905,0.5428571428571428,0.12857142857142856,0,0,,,0.36316397228637415,756,0.17592592592592593,0.4844256020726609,148,0.07432432432432433,0.2046577579168994,641,0.15600624024961,0.42957521162531714,33,0.030303030303030304,0.08344173050055403,431,0.11600928074245939,0.3194404995960885,0,,,8034,1136,0.42282798108040826,0.565252957342649,0.19233711565878514,0.016270393319371284,0.622026427567193,0.5733766222957242,0.6246191640025467,1.4168113308402894,0.5661247816806141,0.019742778546282463,0.1539986176505016,0.9841549295774648,0.6370305164319249,0.9982394366197183,0.5851672535211268,0.17693661971830985,10,1,0.1,0.23650279658522227,0.42282798108040826,3104,0.18653350515463918,0.4411569562591614,730,0.1232876712328767,0.29157879031054795,2640,0.1621212121212121,0.383421200524527,122,0.08196721311475409,0.1938547512993625,1990,0.13768844221105528,0.32563701640377335,0,,,15024,2072,0.41300585729499467,0.5702380847793102,0.19393289592583313,0.014949685201692245,0.5749050055383631,0.577345481898655,0.6277383936650025,1.2310474996654486,0.5708246620688635,0.016897591453320156,0.10275962629704924,0.9855212355212355,0.6258043758043758,0.9961389961389961,0.5750080437580438,0.16457528957528958,12,2,0.16666666666666666,0.4035455278001611,0.41300585729499467,5833,0.18618206754671696,0.45079764429039093,1195,0.1205020920502092,0.2917684820245517,4950,0.16383838383838384,0.396697482479916,180,0.1,0.2421273166800967,3624,0.13631346578366446,0.3300521369756285,1,0.0,0.0
fold_val2023,365.25,0.01,3.339504399918951,0.09314308889568838,0.8027115264681014,-0.04151466572521738,14991.060071704875,206,0.8028304251786066,-0.06692662227740244,34088,4498,0.39497770476413985,0.5528298675851974,0.18730698170962848,0.010003238633486388,0.5851853788327028,0.556098744813424,0.6140177626073599,0.5878231624715139,0.5532546790117585,0.010114073639003074,0.07678406395404674,0.9775455758114717,0.6222024603527493,0.9933303690529124,0.5688639395286794,0.16985326811916407,2,1,0.5,1.265894236482472,0.39497770476413985,11959,0.15929425537252279,0.4032993595616872,12,0.25,0.632947118241236,9507,0.13411170716314294,0.3395424742852954,0,,,5781,0.096004151530877,0.24306220420265415,0,,,14230,1846,0.38805340829234014,0.5534084788024564,0.18750645609990116,0.00961400850114042,0.5999806771572661,0.5549180832311212,0.6107246976549998,0.27204095059849304,0.5541073885691085,0.012296983240619317,0.12613254778228467,0.9756229685807151,0.6144817623690864,0.9918743228602384,0.5598591549295775,0.1598049837486457,0,0,,,0.38805340829234014,4811,0.1525670338806901,0.39315988629522275,1,0.0,0.0,3787,0.13123844731977818,0.33819686804788907,0,,,2221,0.08959927960378208,0.23089419571927183,0,,,10321,1334,0.38697800600716986,0.5456865659687525,0.1843607100999872,0.015850758197367292,0.6862230593976533,0.5501220464772252,0.6076405715985934,0.8062720875987055,0.545806923733008,0.013492624291861793,0.022051344353104508,0.97976011994003,0.6234382808595702,0.9947526236881559,0.5714017991004497,0.16266866566716642,0,0,,,0.38697800600716986,3934,0.15302491103202848,0.3954356802107075,1,1.0,2.584126189283926,3193,0.12997181334168492,0.33586356672497,0,,,2023,0.09836875926841325,0.2541972870328726,0,,,6794,965,0.42522814247865764,0.5557834197253759,0.18881754865008174,0.016467262668202157,0.5133513436151058,0.5606471298755988,0.6241073902208107,0.8675171763212473,0.5561829310730648,0.017858047944654898,0.07183092564852797,0.9803108808290155,0.644559585492228,0.9968911917098445,0.5904145077720208,0.19896373056994818,1,0,0.0,0.0,0.42522814247865764,2310,0.18051948051948052,0.4245238320004675,7,0.2857142857142857,0.6719082233100924,1823,0.14317059791552386,0.3366912572648214,0,,,1133,0.09796999117387467,0.2303939494757025,0,,,2743,353,0.38607364199781263,0.5693905475419455,0.19361655404505976,0.02477456522066984,0.45168707479170467,0.5734463896299234,0.6301061230403806,0.707274849283713,0.5696016278729967,0.01915768330088965,0.03705753648202018,0.9716713881019831,0.5967894239848914,0.9858356940509915,0.5474504249291785,0.16997167138810199,1,1,1.0,2.5901794145420207,0.38607364199781263,904,0.168141592920354,0.4355168927106053,3,0.0,0.0,704,0.14488636363636365,0.3752816765387587,0,,,404,0.11386138613861387,0.2949214184874578,0,,,17115,2299,0.40216184633362545,0.5496946304982587,0.18612990443883276,0.016095486878340236,0.6030647661732218,0.5543001017859339,0.614177268397854,0.8308624286440748,0.5499258015517836,0.014906604255278682,0.042036771664933976,0.9799913005654632,0.6323039002464839,0.9956502827316225,0.5793823401478904,0.177903436276642,1,0,0.0,0.0,0.40216184633362545,6244,0.16319666880204997,0.40579848707643257,8,0.375,0.9324604097050705,5016,0.13476874003189793,0.33511070545487914,0,,,3156,0.0982256020278834,0.2442439602945263,0,,,31345,4145,0.39575689902695804,0.5513806429841012,0.1867548312257845,0.010589019719193385,0.6020103011209079,0.5545806529413022,0.61260987067347,0.5770143513354294,0.5518241580123526,0.010678585811124441,0.08037252842445039,0.9780458383594692,0.6243667068757539,0.9939686369119421,0.5706875753920386,0.1698431845597105,1,0,0.0,0.0,0.39575689902695804,11055,0.15857078245137946,0.4006772411074961,9,0.3333333333333333,0.8422679027273948,8803,0.1332500283994093,0.33669666587500885,0,,,5377,0.09466245118095593,0.23919343266965445,0,,
