fold,half_life_days,l2,alpha,beta,gamma,fund_loss,fit_seconds,log_loss_per_race,brier_score_per_race,ece_10bin,hit_rate_top1,hit_rate_top3,favorite_hit_rate,roi_edge20,n_bets_edge20,roi_edge30,n_bets_edge30,roi_edge40,n_bets_edge40,roi_edge50,n_bets_edge50,itm_hit_rate_top3,itm_hit_rate_top4,itm_precision_top3,itm_precision_top4,itm_recall_top3,itm_recall_top4,itm_full_sweep_top_3
fold2_val2025,730.5,0.01,0.12378032764436617,0.7890221021676037,-0.034034229674707935,16872.47545026824,1.6130666999379173,1.8595280015239328,2.128818368506681,0.2625994694960212,0.24322925651198896,0.6111781956184233,0.7276853252647504,3.2814096016343206,4895,3.405445413692837,3783,3.5387268847795164,2812,3.6234177215189876,2054,0.9731404958677686,0.993801652892562,0.6100206611570248,0.5648243801652892,0.6112258953168044,0.7542613636363636,0.15444214876033058
fold3_val2026Q1,730.5,0.01,0.17001190202059202,0.7360590093319381,-0.019984946290618002,19650.458007042544,1.1817310999613255,1.904164138998093,2.179873820322009,0.2569428238039673,0.22484848484848485,0.5927272727272728,0.6666666666666666,3.307483962936564,1403,3.5831692032229183,1117,3.822196261682242,856,4.121116138763198,663,0.9836065573770492,0.9908925318761385,0.5938069216757741,0.5441712204007286,0.593351548269581,0.7249544626593807,0.12386156648451731
fold4_val2026Q2,730.5,0.01,0.19710244042896077,0.7087646711389779,-0.015262993017794185,20623.6568362838,1.873692600056529,1.7998075335554962,2.092938809755399,0.2850277264325324,0.24265975820379965,0.6321243523316062,0.73,3.225964546402503,959,3.4007594936708867,790,3.5509433962264154,636,3.466796875,512,0.9974160206718347,1.0,0.6304909560723514,0.5895779500430663,0.6324289405684754,0.7868217054263565,0.17571059431524547
fold1_val2024,730.5,0.1,0.1951425552859657,0.7917870229255939,-0.005695323710303701,13067.16664846398,1.1779940999113023,1.8614798472266905,2.127248536139819,0.2580182885219052,0.24806201550387597,0.6183932346723044,0.7407407407407407,3.082170542635659,4773,3.1698496659242763,3592,3.5449904030710178,2605,3.8208815426997242,1815,0.97467018469657,0.9963060686015831,0.6174142480211082,0.5638082673702726,0.6186015831134565,0.7523746701846966,0.16411609498680738
fold2_val2025,730.5,0.1,0.12455185886240423,0.788854815075685,-0.034103539409953046,16873.093899303603,1.3249483000254259,1.8595212451106955,2.1288173735916813,0.26259946949602125,0.24322925651198896,0.6113506986372261,0.7276853252647504,3.2763168640261333,4898,3.409635691657867,3788,3.5366548042704626,2810,3.6077147016011644,2061,0.9736570247933884,0.993801652892562,0.6101928374655647,0.5648243801652892,0.6113980716253443,0.7542613636363636,0.15444214876033058
fold3_val2026Q1,730.5,0.1,0.17002991176995988,0.7360714470319589,-0.019598808051141472,19649.88326043368,1.5696543999947608,1.9041762805993319,2.1798691394904064,0.2569428238039674,0.22484848484848485,0.5927272727272728,0.6666666666666666,3.3136331192005706,1401,3.580448430493274,1115,3.8278362573099405,855,4.121116138763198,663,0.9836065573770492,0.9908925318761385,0.5938069216757741,0.5441712204007286,0.593351548269581,0.7249544626593807,0.12386156648451731
fold4_val2026Q2,730.5,0.1,0.1964618635890791,0.7087755555566526,-0.015768815572194558,20624.015359261855,1.4775303000351414,1.7998051047315835,2.092931952243395,0.2850277264325323,0.24265975820379965,0.6321243523316062,0.73,3.2346193952033366,959,3.4007594936708867,790,3.5437990580847725,637,3.4580896686159845,513,0.9974160206718347,1.0,0.6304909560723514,0.5895779500430663,0.6324289405684754,0.7868217054263565,0.17571059431524547
fold1_val2024,730.5,1.0,0.19512933025911502,0.7918095971389966,-0.005980383777900942,13067.902554755032,1.0235487000318244,1.8614773682530348,2.1272467380006113,0.2580182885219053,0.24806201550387597,0.6183932346723044,0.7407407407407407,3.07927927927928,4773,3.156053437239076,3593,3.5426600229973166,2609,3.8346387203530057,1813,0.97467018469657,0.9963060686015831,0.6174142480211082,0.5636763412489005,0.6186015831134565,0.752198768689534,0.16411609498680738
fold2_val2025,730.5,1.0,0.1239892967022964,0.7889872150308166,-0.03419612138727148,16873.28349074669,1.3327748000156134,1.859525536095231,2.1288165685335794,0.2625994694960212,0.24322925651198896,0.6110056925996205,0.7276853252647504,3.2796610169491527,4897,3.407318361955086,3785,3.5371134020618555,2813,3.6121903836813987,2059,0.9731404958677686,0.993801652892562,0.6098484848484848,0.5648243801652892,0.6110537190082644,0.7542613636363636,0.15444214876033058
fold3_val2026Q1,730.5,1.0,0.1705484968086531,0.7359497313366152,-0.019561595208017632,19650.621883494303,1.3767945000436157,1.9041686423721749,2.1798720676105634,0.2569428238039673,0.22484848484848485,0.5927272727272728,0.6666666666666666,3.3044159544159544,1404,3.5955116696588867,1114,3.8278362573099405,855,4.121116138763198,663,0.9836065573770492,0.9908925318761385,0.5938069216757741,0.5441712204007286,0.593351548269581,0.7249544626593807,0.12386156648451731
